stationid,dt_placeme,MUNICIPALITY,PROVINCE,TP_TRAP,N_POOL,culex,POS_WN,ndvi,ndwi,ndmi,ndbi,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndmi_mean,ndmi_std,ndbi_mean,ndbi_std,lst_day,lst_night,acc_rainfall_1week,acc_rainfall_2week2,acc_rainfall_jan,LST_Jan_mean,LST_Feb_mean,LST_Mar_mean,LST_Apr_mean,image,date,diff_in_days_indices,lst_day_image,lst_day_date,diff_in_days_lst_day,lst_night_image,lst_night_date,diff_in_days_lst_night,WC_L_1km,W_area_1km,DEM_1000,Aspect_1000,Slope_1000,Coast_dist_1000,WC_dist_1000,Flow_acc_1000,x,y
199,2020-07-13,Concordia Sagittaria,Venezia,CDC-CO2,6,556,0,0.664943892413078,-0.29016315758188105,0.351225747730418,-0.351225747730418,0.6640632957761949,0.08460369598785203,-0.292182782572358,0.061501351388506,0.347846210703903,0.073271923386608,-0.347846210703903,0.073271923386608,15009,14707,21.9,31.05,665.349657,13950.666666666699,14242.928571428602,14484.071428571398,15068.6470588235,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,4721.254625,290379.143468,0.0,23.073887,4.410034,9295.942383,54.0,371.7529,12.859687275474698,45.6903223491131
307,2020-07-13,Ceggia,Venezia,CDC-CO2,5,428,0,0.6676642412891669,-0.361979792761823,0.293026726082172,-0.293026726082172,0.661467556809836,0.057726847463741,-0.35901948963622793,0.036240656974812005,0.291502449895096,0.080125331616862,-0.291502449895096,0.080125331616862,15191,14685,18.6,36.1,596.283442,14008.0526315789,14330.6428571429,14510.8,15051.9130434783,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,3482.448041,30409.042075,0.0,173.070251,5.265698,14807.973633,6.0,1207867.0,12.658373,45.674904999999995
314,2020-07-13,Preganziol,Treviso,CDC-CO2,2,104,0,0.4713253012048189,-0.427970065481758,0.155782699223926,-0.155782699223926,0.491557156608017,0.14757824628885902,-0.438277516598684,0.10855178224851897,0.157115279951932,0.091283545555258,-0.157115279951932,0.091283545555258,15274,14759,18.8,48.4,484.666734,13946.526315789499,14264.2666666667,14504.5,14955.8571428571,S2B_MSIL1C_2020-07-12_R022.tif,2020-07-12,1,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,1245.851777,68348.777425,5.0,215.254852,2.136426,12063.803711,881.0,54.74589,12.260767,45.594460999999995
340,2020-07-13,Grisignano di Zocco,Vicenza,CDC-CO2,3,271,0,0.6470083547853721,-0.35610725363315904,0.29621731807915097,-0.29621731807915097,0.609845749801529,0.076000548065898,-0.347691372468133,0.027626204761834,0.26829553681613105,0.070352045748967,-0.26829553681613105,0.070352045748967,15226,14549,6.3,46.3,442.633383,13935.6875,14238.8888888889,14523.6923076923,14980.2272727273,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,2,3298.557237,0.0,19.0,118.784462,3.274926,37477.90625,410.0,0.0,11.73371,45.474447
397,2020-07-13,Padova,Padova,Gravid Trap,1,5,0,0.504205838693716,-0.467535602220613,0.15282518012893398,-0.15282518012893398,0.487705693451426,0.093984712346465,-0.461137328383135,0.061650810489609,0.123116334140118,0.080608094383806,-0.123116334140118,0.080608094383806,15317,14588,11.7,33.0,442.216534,13939.833333333301,14286.4375,14504.176470588201,15032.1818181818,S2B_MSIL1C_2020-07-12_R022.tif,2020-07-12,1,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,2,,,,,,,,,11.897642,45.351147
397,2020-07-13,Padova,Padova,CDC-CO2,1,5,0,0.504205838693716,-0.467535602220613,0.15282518012893398,-0.15282518012893398,0.487705693451426,0.093984712346465,-0.461137328383135,0.061650810489609,0.123116334140118,0.080608094383806,-0.123116334140118,0.080608094383806,15317,14588,11.7,33.0,442.216534,13939.833333333301,14286.4375,14504.176470588201,15032.1818181818,S2B_MSIL1C_2020-07-12_R022.tif,2020-07-12,1,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,2,,,,,,,,,11.897642,45.351147
384,2020-07-13,Jesolo,Venezia,CDC-CO2,3,228,0,0.41597204080789296,-0.23554477753871306,0.16478354532515802,-0.16478354532515802,0.4062007060617871,0.116038879362267,-0.23424517726021696,0.037723472614677005,0.15676987224136,0.087144371100493,-0.15676987224136,0.087144371100493,15339,14792,18.3,35.8,551.483638,13934.3529411765,14272.916666666699,14411.333333333301,14925.4,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,4345.1181689999985,43413.646995,0.0,201.23056,3.347325,3912.984863,375.0,92.65839,12.637082000000001,45.544211
376,2020-07-13,Thiene,Vicenza,CDC-CO2,1,35,0,0.548913967222075,-0.352195367215565,0.182673346654836,-0.182673346654836,0.454060353480138,0.095636234272248,-0.318137508770525,0.032847366048636,0.135528844678606,0.07500340073961399,-0.135528844678606,0.07500340073961399,15393,14823,24.8,58.7,454.783412,14073.9523809524,14383.578947368402,14601.384615384599,14969.9047619048,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,0.0,0.0,143.0,158.501587,2.259532,68591.078125,3118.0,0.0,11.459717999999999,45.701843
1,2020-07-13,Caorle,Venezia,Gravid Trap,1,1,0,0.27797049349018393,-0.295100505409972,0.009480395004400998,-0.009480395004400998,0.4155845113051121,0.159372928990161,-0.265637831044369,0.05137448285686401,0.143967946132971,0.115168176816435,-0.143967946132971,0.115168176816435,15128,14768,21.9,31.05,665.349657,13936.833333333301,14228.7,14358.1818181818,14980.5,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
341,2020-07-13,Santa Giustina in Colle,Padova,CDC-CO2,5,495,0,0.377473656986685,-0.353892494763875,0.050729599428033,-0.050729599428033,0.55405466347071,0.123934875886103,-0.333406535463164,0.086389862688257,0.226237568599014,0.100829009077639,-0.226237568599014,0.100829009077639,15207,14592,13.7,21.5,441.900159,13972.45,14257.882352941202,14526.083333333301,14968.9090909091,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-08_006.tif,2020-07-08,5,5150.886561,24.304864,23.0,328.341431,2.813714,31882.681641000006,442.0,3.091925,11.906861,45.591113899999996
1,2020-07-13,Caorle,Venezia,CDC-CO2,1,88,0,0.27797049349018393,-0.295100505409972,0.009480395004400998,-0.009480395004400998,0.4155845113051121,0.159372928990161,-0.265637831044369,0.05137448285686401,0.143967946132971,0.115168176816435,-0.143967946132971,0.115168176816435,15128,14768,21.9,31.05,665.349657,13936.833333333301,14228.7,14358.1818181818,14980.5,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,6209.745276,188580.173358,2.0,181.852737,3.170475,755.33844,181.0,0.768354,12.8770891263046,45.606292341247205
377,2020-07-13,Vicenza,Vicenza,CDC-CO2,2,174,0,0.372351162473901,-0.288289780409494,0.07881266172389301,-0.07881266172389301,0.414106030110807,0.052443283842922,-0.304064334494717,0.040638309329604,0.111422724049603,0.042743281272601,-0.111422724049603,0.042743281272601,15289,14867,16.3,48.3,486.716696,13995.6,14309.7,14538.571428571398,14981.571428571398,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,3,2155.013547,36008.551736,38.0,272.416962,2.455253,56752.66015599999,479.0,0.266719,11.517407,45.557696
399,2020-07-15,Verona,Verona,Gravid Trap,1,21,0,0.33150024189742,-0.18172121598176896,0.140815549641516,-0.140815549641516,0.364647345735171,0.10067064828225,-0.188885802705837,0.030351922730611,0.16177648032420006,0.06298300183737099,-0.16177648032420006,0.06298300183737099,15165,14593,25.7,75.2,488.416496,14075.933333333302,14319.2941176471,14558.6875,15103.0,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,,,,,,,,,10.8808,45.4572
339,2020-07-15,Montorso Vicentino,Vicenza,CDC-CO2,2,198,0,0.600757943828326,-0.342956491485813,0.263377111821621,-0.263377111821621,0.5122181093497721,0.11468958483994303,-0.306715458066381,0.026431599104996,0.216103567360352,0.089610514108667,-0.216103567360352,0.089610514108667,15278,14631,8.1,43.6,463.51651,14100.3529411765,14413.380952381001,14664.0,15072.347826087,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-14_006.tif,2020-07-14,1,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,3441.619286,59568.405009,70.0,125.790169,3.634502,63959.03515599999,625.0,0.044123,11.378061,45.491496000000005
399,2020-07-15,Verona,Verona,CDC-CO2,1,42,0,0.33150024189742,-0.18172121598176896,0.140815549641516,-0.140815549641516,0.364647345735171,0.10067064828225,-0.188885802705837,0.030351922730611,0.16177648032420006,0.06298300183737099,-0.16177648032420006,0.06298300183737099,15165,14593,25.7,75.2,488.416496,14075.933333333302,14319.2941176471,14558.6875,15103.0,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,,,,,,,,,10.8808,45.4572
319,2020-07-15,Occhiobello,Rovigo,CDC-CO2,1,35,0,0.297716894977169,-0.329279700654818,0.013010158617001995,-0.013010158617001995,0.411286099127511,0.164639060492436,-0.4097611453664311,0.12259156970684698,0.099564680189433,0.123355887207129,-0.099564680189433,0.123355887207129,15270,14481,63.4,112.3,472.266576,13937.1428571429,14327.529411764699,14637.916666666699,15014.428571428602,S2A_MSIL1C_2020-07-07_R022.tif,2020-07-07,8,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,2872.162671,960.279743,4.0,156.554214,2.289426,57461.37890599999,450.0,10.79712,11.610336,44.916965999999995
379,2020-07-15,Oppeano,Verona,CDC-CO2,8,761,0,0.55567197690946,-0.283784125492029,0.26237769823599,-0.26237769823599,0.430404826908624,0.117989377483387,-0.291890068838754,0.01886939342306,0.14960611335095406,0.104404763649062,-0.14960611335095406,0.104404763649062,15266,14576,6.5,25.4,354.03339,13962.428571428602,14340.411764705901,14612.461538461499,15156.5,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,2023.881039,0.0,26.0,280.80712900000003,2.238147,80057.734375,22.0,2.561702,11.130067,45.292435
361,2020-07-15,Villorba,Treviso,CDC-CO2,1,13,0,0.3756045137023111,-0.357010336602173,0.030803301791826,-0.030803301791826,0.446253216358452,0.062190012525112,-0.414524448400767,0.048579329285204,0.08896933535812501,0.047390902520231,-0.08896933535812501,0.047390902520231,15239,14789,22.4,37.0,523.383407,14003.5,14285.5,14530.7333333333,15007.863636363601,S2B_MSIL1C_2020-07-12_R022.tif,2020-07-12,3,MODIS_MOD11A1_2020-07-14_006.tif,2020-07-14,1,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,5,3209.643815,20159.187074,17.0,142.11546299999995,3.309368,21010.226563,290.0,205.2961,12.255492,45.700641
320,2020-07-15,Ronco all'Adige,Verona,CDC-CO2,1,75,0,0.446352127648189,-0.09383501583293598,0.344544433091527,-0.344544433091527,0.4513589435870301,0.107403423655984,-0.214871913819368,0.12234609539914,0.23961477288830604,0.140821687009574,-0.23961477288830604,0.140821687009574,15264,14589,9.1,32.7,445.883446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
381,2020-07-15,Villafranca Veronese,Verona,CDC-CO2,2,148,0,0.532035965457113,-0.3356390902749189,0.197802488486747,-0.197802488486747,0.542705407198058,0.11192692980097,-0.335399647641005,0.016075064187628,0.208271803846024,0.099421123460582,-0.208271803846024,0.099421123460582,15086,14592,11.6,43.2,385.683321,14036.4666666667,14373.066666666698,14575.8125,15014.0476190476,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,0.0,0.0,60.0,133.597183,3.073123,106738.109375,1919.0,15.33556,10.791083,45.332144
321,2020-07-15,Erbe,Verona,CDC-CO2,8,766,0,0.290442209071963,-0.3647323669154191,0.003628604061503,-0.003628604061503,0.452486107990719,0.147821379583116,-0.303091962118828,0.06170930217190099,0.16472552860114906,0.15043821852329595,-0.16472552860114906,0.15043821852329595,15229,14540,16.5,38.3,399.216622,13995.083333333301,14308.411764705901,14586.4444444444,15063.95,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-12_006.tif,2020-07-12,3,1844.303335,0.0,24.0,191.630127,4.18727,90552.265625,237.0,0.26040100000000005,11.000028,45.234662
162,2020-07-15,Ficarolo,Rovigo,CDC-CO2,3,235,0,0.716974580649695,-0.363363534812144,0.351304464333187,-0.351304464333187,0.562298230852744,0.129050601041888,-0.353103767796666,0.048348722670682,0.22169814658067305,0.142765797410093,-0.22169814658067305,0.142765797410093,14730,14525,27.1,45.8,392.700017,13938.153846153798,14309.9473684211,14559.2666666667,14963.7272727273,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,5718.854165,2136.132615,4.0,168.691177,2.663031,65291.12109400001,95.0,1.837928,11.4550278123559,44.963914442297494
350,2020-07-15,Villanova del Ghebbo,Rovigo,CDC-CO2,2,158,0,0.50164396430249,-0.457820337437301,0.107761607761608,-0.107761607761608,0.512729096308589,0.10569167748103503,-0.474291088465125,0.076712872684473,0.15014313936064302,0.082601059771613,-0.15014313936064302,0.082601059771613,14981,14483,25.6,96.4,439.950016,13897.1333333333,14264.625,14608.25,15073.8181818182,S2B_MSIL1C_2020-07-12_R022.tif,2020-07-12,3,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-12_006.tif,2020-07-12,3,2970.375999,0.0,4.0,137.15055800000002,2.537391,47087.796875,568.0,0.548724,11.640704,45.063327
320,2020-07-15,Ronco all'Adige,Verona,Gravid Trap,1,14,0,0.446352127648189,-0.09383501583293598,0.344544433091527,-0.344544433091527,0.4513589435870301,0.107403423655984,-0.214871913819368,0.12234609539914,0.23961477288830604,0.140821687009574,-0.23961477288830604,0.140821687009574,15264,14589,9.1,32.7,445.883446,13982.4375,14307.833333333301,14551.384615384599,15059.2727272727,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,4,3912.304712,269312.70995700004,22.0,95.482025,2.07496,70963.007813,96.0,2.45006,11.247569,45.337162
195,2020-07-15,Nogarole Rocca,Verona,CDC-CO2,3,227,0,0.52973407213628,-0.269604651740999,0.231823543874157,-0.231823543874157,0.532370061055895,0.056605003096873,-0.183237737200178,0.152372140736213,0.301839798356201,0.07790830792256,-0.301839798356201,0.07790830792256,15258,14502,20.8,52.8,372.916721,14024.571428571398,14380.7333333333,14536.0,15089.9473684211,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,MODIS_MOD11A1_2020-07-12_006.tif,2020-07-12,3,0.0,0.0,36.0,145.509659,1.6496369999999998,102690.539063,3076.0,0.000641,10.8428362964231,45.2664499298647
227,2020-07-15,Ceneselli,Rovigo,CDC-CO2,2,129,0,0.467391126583545,-0.419636297941062,0.07633655396675901,-0.07633655396675901,0.520853436388791,0.168244387684486,-0.35217760619803,0.056043071829878,0.18838433589579895,0.17742964340726,-0.18838433589579895,0.17742964340726,15134,14523,17.7,40.9,371.733356,13978.7692307692,14386.315789473701,14657.9230769231,15037.2631578947,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,1112.925368,68.94013299999999,8.0,16.267389,5.264714,68466.375,794.0,3.1560740000000003,11.37895,45.005233000000004
349,2020-07-15,Badia Polesine,Rovigo,CDC-CO2,2,131,0,0.652658176962537,-0.31485576963807105,0.33788963562269897,-0.33788963562269897,0.513095002180891,0.115382821182248,-0.337946569571682,0.031444097348607,0.183817427790984,0.117376889879331,-0.183817427790984,0.117376889879331,15180,14499,13.2,62.7,408.466663,13913.071428571398,14283.823529411799,14560.4666666667,15024.9523809524,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-13_006.tif,2020-07-13,2,MODIS_MOD11A1_2020-07-15_006.tif,2020-07-15,0,484.993347,0.0,6.0,152.718231,1.164449,55921.31640599999,942.0,1.411671,11.50945,45.073324
396,2020-07-20,Adria,Rovigo,CDC-CO2,2,162,0,0.742488539837516,-0.31485576963807105,0.412727536570522,-0.412727536570522,0.6662019253206751,0.072331399069489,-0.283799125924737,0.069234042283291,0.352823949645012,0.079703657184841,-0.352823949645012,0.079703657184841,15275,14617,17.0,86.6,533.1833379999998,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,2497.253512,383480.417364,1.0,25.846041,3.072671,17573.574219,640.0,0.0,12.079125,45.054087
396,2020-07-20,Adria,Rovigo,CDC-CO2,2,162,0,0.742488539837516,-0.31485576963807105,0.412727536570522,-0.412727536570522,0.6662019253206751,0.072331399069489,-0.283799125924737,0.069234042283291,0.352823949645012,0.079703657184841,-0.352823949645012,0.079703657184841,15275,14617,17.0,86.6,533.1833379999998,13944.8571428571,14298.6428571429,14520.6,15014.5217391304,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,,,,,,,,,12.079125,45.054087
383,2020-07-20,Porto Tolle - S. Giorgio,Rovigo,CDC-CO2,3,241,0,0.355055706369854,-0.322997817320024,0.04486648660090401,-0.04486648660090401,0.351694069109092,0.168614757559871,-0.3267077303282511,0.07448876205223301,0.038089036530192,0.203828279410241,-0.038089036530192,0.203828279410241,15350,14778,20.3,79.3,573.599933,13951.125,14247.8666666667,14428.454545454499,14792.791666666699,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-10_006.tif,2020-07-10,10,6316.252111,636884.3379520001,0.0,98.02256,5.487367,936.028137,186.0,3.995811,12.450199000000001,44.902271999999996
9,2020-07-20,Papozze,Rovigo,CDC-CO2,3,279,0,0.5923151242218431,-0.211356038801969,0.331836557037056,-0.331836557037056,0.508338858623254,0.086317364471117,-0.214254954374661,0.100899691644965,0.250508726594584,0.095794486228282,-0.250508726594584,0.095794486228282,15287,14648,15.6,78.1,520.383403,13933.2666666667,14296.153846153798,14548.666666666699,14976.217391304299,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,0.0,127058.539582,0.0,314.995392,1.989008,22576.125,1091.0,5.638543,12.0495864728656,44.98614603604221
375,2020-07-20,Noventa Vicentina,Vicenza,CDC-CO2,1,9,0,0.16539847817380898,-0.181006493506493,0.057284728109483,-0.057284728109483,0.22234715846894496,0.129999657340087,-0.22696496951027104,0.108691859487358,0.08158227440925099,0.059379513253144986,-0.08158227440925099,0.059379513253144986,15448,14612,2.5,12.6,398.16674,13998.0,14322.277777777801,14623.8666666667,15107.9523809524,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,9,8503.753513,79.748541,14.0,180.0,1.883039,47089.761719,3.0,2.387271,11.549733,45.288584
342,2020-07-20,Casale di Scodosia,Padova,CDC-CO2,1,38,0,0.574078021743765,-0.491415875580691,0.305054789678332,-0.305054789678332,0.429648502620899,0.107254410903262,-0.364328281966044,0.07697699558813,0.286749513731901,0.111716782123604,-0.286749513731901,0.111716782123604,15360,14503,1.5,7.4,340.21666,13963.0,14329.7058823529,14595.285714285701,15076.0952380952,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-12_006.tif,2020-07-12,8,1210.1478029999996,4164.227373,9.0,248.993652,1.5831110000000002,53828.33984400001,758.0,0.313862,11.483487,45.179494
393,2020-07-20,Barbarano mossano,Vicenza,CDC-CO2,2,175,0,0.6715727502102611,-0.584296532483061,0.354344122657581,-0.354344122657581,0.5742374597689139,0.126205553166995,-0.484637891901997,0.1035434519299,0.300583091711568,0.127267896497694,-0.300583091711568,0.127267896497694,15268,14570,3.0,8.0,389.366584,13961.3076923077,14293.55,14582.066666666698,14989.2380952381,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,9,8761.53703,0.0,17.0,240.272278,3.107168,44631.269531,1.0,0.6935100000000001,11.595169,45.387761
380,2020-07-20,Villa Bartolomea,Verona,CDC-CO2,1,79,0,0.3264042459088901,-0.2879536182091469,0.20296831127156,-0.20296831127156,0.4641474819332729,0.169752835562932,-0.409484853687611,0.14241430705290806,0.2569195942723561,0.06344858003415099,-0.2569195942723561,0.06344858003415099,15315,14560,0.7,15.6,349.61674,13947.6428571429,14292.222222222199,14578.214285714299,15063.75,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,0.0,0.0,9.0,213.369843,2.845187,65106.515625,2377.0,0.0,11.348957,45.142783
337,2020-07-20,Minerbe,Verona,CDC-CO2,10,1549,0,0.31785516860143703,-0.255067122927086,0.242637477195726,-0.242637477195726,0.309064910586005,0.151704930823118,-0.27861655355621395,0.11823456445603,0.155615723193167,0.097533707315679,-0.155615723193167,0.097533707315679,15453,14575,0.3,13.0,373.516652,13960.166666666699,14285.411764705901,14610.0,15067.380952381001,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,9,4443.361512,1063.857194,18.0,42.442852,1.249051,63480.070313,401.0,0.377902,11.344430000000001,45.243415
165,2020-07-20,Casaleone,Verona,CDC-CO2,2,141,0,0.36552393806356,-0.31743042294309304,0.07132346538167,-0.07132346538167,0.4061018183302879,0.154267575773513,-0.297391881760763,0.024862794759723,0.117129783534748,0.128912779702534,-0.117129783534748,0.128912779702534,15441,14506,0.8,23.6,355.683359,13980.9090909091,14351.277777777801,14660.461538461499,15047.8571428571,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-12_006.tif,2020-07-12,8,1674.175598,0.0,13.0,146.985458,1.562037,75366.570313,454.0,0.0,11.210249076605198,45.1571350876077
385,2020-07-20,Cavarzere,Venezia,CDC-CO2,2,109,0,0.620035304501324,-0.563458262350937,0.22142738313092705,-0.22142738313092705,0.5364986490671649,0.126589341472984,-0.479789773531563,0.103982524660402,0.20568255889876105,0.117872295652888,-0.20568255889876105,0.117872295652888,15314,14596,18.4,85.7,615.783608,13925.666666666699,14251.470588235301,14518.3571428571,14999.6956521739,S2A_MSIL1C_2020-07-17_R022.tif,2020-07-17,3,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,4207.672511,133593.054252,2.0,82.399681,3.813722,11100.608398,179.0,1.45028,12.1235222830845,45.139013844937494
178,2020-07-20,Codogne,Treviso,CDC-CO2,1,10,0,0.700457717094077,-0.309894530966335,0.33721042175292404,-0.33721042175292404,0.605905341144384,0.090807650794061,-0.31133963632619394,0.018303805927891003,0.258914020751544,0.071381637684772,-0.258914020751544,0.071381637684772,15169,14471,11.5,54.8,605.2663,14008.2272727273,14338.882352941202,14557.2,15088.0909090909,LE07_L1TP_2020-07-13_01_T1.tif,2020-07-13,7,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,9,3870.158107,2242.883209,24.0,238.96109,2.277143,32882.167969,285.0,1.050673,12.424349504705901,45.864106903809
386,2020-07-20,Motta di Livenza,Treviso,CDC-CO2,2,147,0,0.454140514274145,-0.39564710454722096,0.165530671859786,-0.165530671859786,0.432155684250598,0.085852100054291,-0.381230067785154,0.064323495661931,0.16173141979534195,0.045632817499774006,-0.16173141979534195,0.045632817499774006,15287,14391,8.7,32.6,605.867057,13989.55,14316.7333333333,14512.2352941176,15041.0909090909,S2B_MSIL1C_2020-07-19_R122.tif,2020-07-19,1,MODIS_MOD11A1_2020-07-20_006.tif,2020-07-20,0,MODIS_MOD11A1_2020-07-11_006.tif,2020-07-11,9,1703.292855,31147.152764,6.0,239.215118,6.4212099999999985,23904.560547,348.0,16.150270000000006,12.587252000000001,45.781058
